id_str,created_at,place,source,text,coordinates,geo,is_quote_status,retweet_count,quote_count,reply_count,user_created_at,user_description,user_followers_count,user_following,user_friends_count,user_id_str,user_location,user_name,user_statuses_count
1154711711884165120,Fri Jul 26 11:15:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kingston Wharves favourites to lift D-1 domino crown https://t.co/yGvbWJ5dms,,,False,1,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1154681261073375232,Fri Jul 26 09:14:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kingston Wharves celebrates 30 years with U-15 cricket tourney https://t.co/rUdLSVfXO0,,,False,0,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1154066510157103104,Wed Jul 24 16:31:12 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anybody works at Kingston Wharves as an Auto Mechanic?,,,False,0,0,0,Sat May 07 17:55:40 +0000 2011,🇯🇲24 |BENG ||Just trying to go through life while keeping my sanity intact.🇯🇲,3821,,2984,294746126,Walking with the Saviour🇯🇲,🇬🇭,50883
1151279800608284672,Tue Jul 16 23:57:48 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves is challenging the Industrial Disputes Tribunal's  2015 ruling on the wrongful dismissal of an employee.,,,False,0,0,0,Tue Apr 28 14:56:35 +0000 2009,"Verified & Delivered
News You Can Depend On #CVMLive
Stories You Can Feel  #CVMTV",145920,,500,36084902,Jamaica,CVM Television,27184
1145033379647283201,Sat Jun 29 18:16:46 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Transport #Sea #JAM - Kingston Wharves reports after-tax surplus of $1.97 billion in 2018 - @JamaicaObserver 
https://t.co/badMaQ4t9Y",,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
1144467877149331457,Fri Jun 28 04:49:39 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Shan_Bling Value stock or growth stock?

Grace, vmil, Kingston Wharves, seprod, sagicor, jmmb, lasco",,,False,0,0,0,Sat Jan 15 02:02:47 +0000 2011,"Investment Banker #Jamaican 🇯🇲 

http://instagram.com/christi_satire

👻 christi_satire",1404,,1566,238387959,Jamaica,Christi 💹,98208
1143340537388457984,Tue Jun 25 02:10:01 +0000 2019,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#Kingston Wharves Limited said it continues to lobby the Government for full special #economic zone or #SEZ status,… https://t.co/w7elWZnJIJ",,,False,0,0,0,Fri Apr 20 07:15:41 +0000 2018,"Eyes on free trade areas and their stories.
More info. refers to: http://en.wfzsummit.com",257,,1076,987228293891010561,,Free Zone Stories,1306
1143322799244763136,Tue Jun 25 00:59:31 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves reports after-tax surplus of $1.97 billion in 2018 https://t.co/A0R9WY458v,,,False,0,0,0,Sat Nov 10 12:43:01 +0000 2018,Jamaican Value Investors Since 2016. We believe sound Investments are a result of sound EDucation.,656,,219,1061237794582994945,Jamaica,InvestEDventure Ja 🇯🇲,1069
1143214625774813185,Mon Jun 24 17:49:41 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves Reports After tax surplus of $1.97 Billion in 2018. Read more: https://t.co/o0OD98aVRh https://t.co/A7PfiSQ9La,,,False,0,0,0,Wed Oct 17 21:09:10 +0000 2018,"Financial Service
Barita Investments Ltd.  Making money work for you! http://barita.com
15 St. Lucia Way 
Kingston 5 Jamaica
Toll Free: 876-926-2681",2692,,587,1052667859346837504,15 St. Lucia Way  Kingston 5,Barita Investments Limited,889
1142773134707318789,Sun Jun 23 12:35:21 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/2MS1hy1SM5

Look here @fosho_Lee and we can't get no customs reform all now. Over a billion in surplus smh",,,False,0,0,1,Fri Oct 01 03:53:15 +0000 2010,"@4damani #BabyLossInJamaica advocate
🇯🇲 Child of God. Philanthropist. My views are personal & doesn't reflect those of any company I represent",728,,482,197300411,Jamaica,Crys,37203
1142745362475565059,Sun Jun 23 10:45:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kingston Wharves reports after-tax surplus of $1.97 billion in 2018
https://t.co/ONfpJ8ziEX",,,False,3,1,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1142498739837448192,Sat Jun 22 18:25:00 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#FTZ #JAM - Kingston Wharves still lobbying for full #SEZ status | #JamaicaGleaner
https://t.co/Wh6UCwGPnJ",,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
1142190164531392512,Fri Jun 21 21:58:50 +0000 2019,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>",Kingston Wharves Limited (KWL) said it continues to lobby the Government for full special economic zone or SEZ stat… https://t.co/OaEyrck3Er,,,False,0,0,0,Fri Jun 23 14:27:23 +0000 2017,Your source for information on all things wealth from the PROVEN Experts. #WeArePROVEN.,1573,,95,878258184296779776,Jamaica,PROVEN,1052
1142086838171131905,Fri Jun 21 15:08:15 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","""Kingston Wharves Limited (KWL) said it continues to lobby the Government for full special economic zone or SEZ sta… https://t.co/4Jp69YN1q6",,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
1142086572608839680,Fri Jun 21 15:07:12 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",“Our value proposition surrounding the operation will be further bolstered with the area being designated a special… https://t.co/0Z5ZneN0b8,,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
1141292109665882113,Wed Jun 19 10:30:17 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","“We can, ourselves, become centres for customer service excellence, generators of revenues and wealth creation and,… https://t.co/jD8IMoWRef",,,False,1,0,0,Mon Mar 25 16:03:12 +0000 2019,"Premier Opérateur de Guichet Unique Portuaire de la Caraïbe Créée en 2002, la SA http://CEI.BA a depuis développé les projets CLOVIS et BECCA.",76,,128,1110210534669012993,Guadeloupe,CEIBA Guadeloupe,167
1141054265022173186,Tue Jun 18 18:45:11 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Who salt the Kingston Wharves stock?,,,False,0,0,0,Sat Mar 21 03:04:47 +0000 2015,"A top food.
Professional question answerer. Here for a good time and abolition of the word Caribbeans.",158,,284,3100695162,"Kingston, Jamaica",Capple Whaite,5329
1139503605021650945,Fri Jun 14 12:03:25 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves suffer first defeat in domino league https://t.co/oGUvGG9oy4 via @jamaicaobserver,,,False,0,0,0,Sun Feb 28 22:13:34 +0000 2016,,5,,17,704066941795901441,,Humbert Davis,44
1139438573353132032,Fri Jun 14 07:45:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kingston Wharves suffer first defeat in domino league
https://t.co/tjzoh6UfyN https://t.co/89UCowjwBh",,,False,0,1,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1139338337959972865,Fri Jun 14 01:06:42 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rin_becalm This is at the container terminal.
More than likely your barrel is at Kingston Wharves and is very safe.  Nuh fret.",,,False,0,0,0,Mon Apr 12 22:08:04 +0000 2010,Lost somewhere in thought. Random Alkaline lyrics.,2399,,798,132309951,,Chrissy,24242
1137411319366397953,Sat Jun 08 17:29:25 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Transport #Sea #JAM - Kingston Wharves CEO urges ports to shift strategy | @JamaicaGleaner https://t.co/UxMP6E9jv3,,,False,2,0,0,Thu Aug 26 13:36:11 +0000 2010,"Official Twitter account of #PHC, DIGITAL Division (a @PH_AECo division): #ICT, #AEC consultants to #Caribbean construction & design professionals.",3910,,4031,183230503,"Kingston, Jamaica","#PHC, DIGITAL Division",194161
1135704468140380161,Tue Jun 04 00:27:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kingston Wharves CEO urges ports to shift strategy https://t.co/rCebMHTtQi,,,False,4,0,1,Mon May 18 20:04:59 +0000 2009,"Jamaica's most trusted news source for 186 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",305590,,602,40954616,Jamaica,Jamaica Gleaner,162209
1135528064560115712,Mon Jun 03 12:46:02 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","18th CSEC 
https://t.co/4AE3YQKcXb #csakingston",,,False,0,0,0,Fri Apr 12 19:22:44 +0000 2019,"Caribbean Shipping Association (CSA) was established in 1971 to facilitate development of an efficient, viable Caribbean shipping industry.",55,,33,1116783728481718272,,@caribbeanshippingassociation,218
1134869694442344449,Sat Jun 01 17:09:54 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#FTZ #JAM - Kingston Wharves reports progress on SEZ | @JamaicaGleaner https://t.co/kKTqQ2qkx5,,,False,2,0,0,Tue Sep 03 13:52:15 +0000 2013,"Official Twitter site of #PHC Projects: managed facility-services provider/consultants to Caribbean, facility owners/managers, construction & design professions",889,,1333,1725546384,"Kingston, Jamaica",#PHC Projects,89135
1133152672473911297,Mon May 27 23:27:04 +0000 2019,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>",Kingston Wharves’ car-transhipment business has outgrown the 18 acres of land it leased at the Tinson Pen aerodrome… https://t.co/m9oicl8IKi,,,False,2,0,0,Fri Jun 23 14:27:23 +0000 2017,Your source for information on all things wealth from the PROVEN Experts. #WeArePROVEN.,1573,,95,878258184296779776,Jamaica,PROVEN,1052
1133101964051591168,Mon May 27 20:05:34 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves deh yah live lavish! People we can live lavish too here that! https://t.co/MUD2Fc8U3A,,,False,0,0,0,Mon Apr 09 12:47:44 +0000 2012,,308,,478,549284736,Jamaica,Mark,68784
1132667933241561088,Sun May 26 15:20:53 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bravo ...Less talk ,more action.  Cheers

Kingston Wharves reports progress on SEZ https://t.co/Y0QfzeAvwQ",,,False,0,0,0,Sat Mar 14 07:10:54 +0000 2009,"Developing an intuition for what exists and what should exist has more impact than technical smarts."" – Dan Abramov",634,,1812,24343578,,Jamaican Citizen,21703
1132644076627681282,Sun May 26 13:46:06 +0000 2019,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",Kingston Wharves reports progress on SEZ | Business | Jamaica Gleaner@Jamprocorp congratulates KWL on bringing this… https://t.co/Dt0p1c6iGa,,,False,0,0,0,Sat Mar 24 08:31:08 +0000 2012,"Economic development executive, passionate about bringing Jamaica into the 21st century and building a foundation for sustainable growth",350,,205,535232352,"Kingston, Jamaica",Diane Edwards,604
1132509885625774080,Sun May 26 04:52:52 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These new lights at Kingston Wharves are sumn serious. I'm dazzled. 

I wonder what the brightness measures",,,False,0,0,0,Sun May 02 04:21:44 +0000 2010,"#dontboxmein

'I'm doing me and drinking my tea.'
~Rickey Thompson ☕",858,,809,139289596,on a plane ✈️,#EndViolenceAgainstWomenJA.,162432
1132037796124856326,Fri May 24 21:36:57 +0000 2019,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Update marcus garvey drive 4 30 pm. Heading to downtown is free flowing. Coming from downtown towards portmore. Tra… https://t.co/M0nyIAYF6j,,,False,8,0,0,Thu May 20 20:16:11 +0000 2010,bed,979,,838,146184496,,Lay Z,40583
1129280388101169153,Fri May 17 07:00:00 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kingston Wharves continue winning run in domino league
https://t.co/lf1YNm5ZhW https://t.co/m7Ys4mciku",,,False,0,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1127314130493480965,Sat May 11 20:46:47 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MS50493387 @LudwigCromwell @IstInteressiert @BVagelman @ZDF @welt 13
Und neuere Experimente sind nicht besser.

So… https://t.co/AIc4cP0P0W",,,False,0,0,1,Thu Jan 05 16:01:07 +0000 2017,"Father of two daughters and two sons aged 5 to 17 | 
Viel schönes dabei. | Hier wurden schon Fischotter, Dachse und Hermeline gestreichelt",558,,320,817038223708975104,Germany,Traummann Fidibus ヽ(°◇° )ノ,35778
1126952892106256384,Fri May 10 20:51:21 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","From The Archives: The Daily Gleaner, May 10, 1967
Kingston Wharves plans subsidiary company https://t.co/OUz7PbKSvo",,,False,1,0,0,Tue Dec 29 12:44:28 +0000 2015,"Jamaica's record keeper. Inside the 185-year-old archives of @jamaicagleaner, the oldest operating newspaper in the Caribbean. 
876-932-6231",2384,,242,4643160922,Jamaica,GLNR Archives,4889
1124359916498706432,Fri May 03 17:07:48 +0000 2019,,"<a href=""https://proudjamaica.com"" rel=""nofollow"">PROUD JAMAICA</a>",Kingston Wharves Reports $7B in Revenues for 2018 - https://t.co/1nYqNmNgzb https://t.co/ci8K3tiqDY,,,False,0,0,0,Tue Sep 01 23:31:15 +0000 2015,PROUDLY HIGHLIGHTING JAMAICA'S MANY ACHIEVEMENTS,1684,,1103,3517353735,Jamaica,PROUD JAMAICA,29231
1124357026476384257,Fri May 03 16:56:19 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves Reports $7B in Revenues for 2018 - https://t.co/j6Uqxn6nt9,,,False,2,0,0,Mon Feb 08 19:44:38 +0000 2010,"Jamaican news, current affairs, sports & entertainment: 876-630-1210. WHATSAPP 876-285-5693

Subscribe on YouTube: Nationwide90FM",68119,,322,112514799,"6 Bradley Avenue, Kingston",Nationwide90FM,34268
1124125037265674240,Fri May 03 01:34:28 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Kingston Wharves 2018 Performance Signaled The Success Of Their Growth Strategy, Recording Revenues Of J$7.25 Billi… https://t.co/MfN9I4nKgL",,,False,1,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
1122749992287047682,Mon Apr 29 06:30:32 +0000 2019,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Nick_kwl ja aber andererseits wäre er sonst zu stark,,,False,0,0,1,Sun Jul 02 09:20:12 +0000 2017,,5,,57,881442369161310208,,Philipp,242
1112850556446339073,Mon Apr 01 22:53:43 +0000 2019,,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","The following ABMs will be out of service for approx. 2hrs on April 2.

&gt;Atrium - 8am; alternative NCB New Kingston… https://t.co/ehn3tQXjtj",,,False,3,0,0,Wed Jan 28 11:54:04 +0000 2009,"Welcome to NCB Jamaica's Twitter page, your source for NCB updates & customer service assistance. We're available Mon- Sat: 7:00am - 9:00pm.

IG: ncbjamaica",27525,,1539,19647756,Jamaica,NCB Jamaica,26456
1111309477754470400,Thu Mar 28 16:50:01 +0000 2019,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Also on our esteemed panel is Mr. Jeffrey Hall of Jamaica.  He serves as Chair of the Scotia Group Jamaica (&amp; its s… https://t.co/asUJN20pfC,,,False,0,0,0,Mon Aug 04 15:33:50 +0000 2014,The official Twitter account of the Trinidad & Tobago Chamber of Industry  and Commerce.  The Voice of Business in Trinidad & Tobago!,3604,,385,2706825253,Rep. of Trinidad & Tobago,T&T Chamber,2884
1109686256513007616,Sun Mar 24 05:19:55 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@guruintraining_ Another example could be Jetcon and King. Wharves. If Jetcon price goes down, I could short it and… https://t.co/lsW9IYSLWh",,,False,0,0,1,Mon Mar 09 00:17:00 +0000 2015,chairman of patient capital. trying to make a dollar from a few cents. audaces fortuna iuvat.  life appreciates.,612,,824,3068837330,🇯🇲✌🏾,Chad-Anthony Coke,4251
1109430327880105984,Sat Mar 23 12:22:57 +0000 2019,,"<a href=""http://www.jamaicanmateyangroupie.com"" rel=""nofollow"">jamaicanmateyangroupie.com</a>","CUSTOMS WORKER WHOSE NAME WAS ON GUN SHIPMENT HELD - https://t.co/NggmvhrVzR

 Jevaughnie McKay, the man charged in… https://t.co/dT0aYeH5Mw",,,False,1,1,0,Tue Sep 29 20:41:46 +0000 2009,Not an ordinary website,1764,,696,78410802,,Jamaicangroupiemet,39493
1109107220019462144,Fri Mar 22 14:59:02 +0000 2019,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Man charged for massive gun, ammo seizure at Kingston Wharves remanded https://t.co/7H6NOyjIcv",,,False,1,0,0,Wed May 20 15:24:08 +0000 2009,"RJR (Radio Jamaica) News from Kingston, Jamaica",78644,,2,41379524,Jamaica,The News from RJR,45293
1108539751831867392,Thu Mar 21 01:24:07 +0000 2019,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So did Ruel Reid’s daughter graduate from CMU last November and now in a managerial position at Kingston wharves ? @kamlanichkole,,,False,0,0,0,Thu Oct 18 04:09:31 +0000 2012,One who has eaten the fruit and tasted its mysteries. I’m short and ugly please leave me alone.,183,,183,888067338,Jamaica,win,4470
